cust_id,first_name,last_name,gender,phone,address,city,state,date_created,CustomerAge,ticket_id,ticket_no,cost,trip_id,trip_no,depart_datetime,station_id_depart,arrive_datetime,station_id_arrive,train_name,train_id,class_id,class_name
865,Laci,Cruickshank,f,(714) 137-2118,7774 Yundt Trace,South Keithshire,North Dakota,2022-05-20 17:34,7,1303,svyqptiwjr,16,1303,3423909229,2022-04-29 4:54,West Wilford,2022-04-28 6:54,North Asleyborough,Diogenes,22,2,Silver
866,Marissa,Luettgen,f,864.125.8777,502 Klein Ranch,Lake Clark,Idaho,2022-05-20 17:34,42,1304,c9e6fqgfda,88,1304,6669969646,2022-01-31 1:46,Wilmerview,2022-01-31 0:46,South Royalville,Galen,7,1,Bronze
866,Marissa,Luettgen,f,864.125.8777,502 Klein Ranch,Lake Clark,Idaho,2022-05-20 17:34,42,1305,uva0y6ai8w,78,1305,4178793333,2020-08-02 8:26,Herzogburgh,2020-08-02 2:26,Olsonchester,Galen,7,3,Gold
867,Jefferey,Hettinger,m,1-957-226-7643,48734 Carroll Divide,Port Doria,Wyoming,2022-05-20 17:34,10,1306,gufczrggy9,43,1306,6298583529,2022-04-26 0:27,Schultzton,2022-04-25 13:27,Kilbackberg,Galen,7,1,Bronze
868,Russ,Kub,m,660.513.6636,150 Braun Freeway,Rosenbaumland,Connecticut,2022-05-20 17:34,76,1307,6h4wmyvjjb,38,1307,4660072045,2020-02-19 7:40,Lake Mckinleyfurt,2020-02-19 0:40,Port Billy,Galen,7,3,Gold
869,Sebastian,Hammes,f,1-942-385-8405,7966 Cyrus Spring,Terryside,New Hampshire,2022-05-20 17:34,86,1308,ftixaitlbw,88,1308,5622938944,2021-01-19 10:05,Lake Eugene,2021-01-19 1:05,North Keven,Plutarch,2,3,Gold
869,Sebastian,Hammes,f,1-942-385-8405,7966 Cyrus Spring,Terryside,New Hampshire,2022-05-20 17:34,86,1309,ua09nqkoxf,52,1309,6266550738,2021-01-16 1:21,Dibbertport,2021-01-15 3:21,East Manual,Plutarch,2,2,Silver
870,Yulanda,Watsica,f,(482) 282-4225,48538 Bernie Union,Stantonberg,Michigan,2022-05-20 17:34,76,1310,khgz6ed9p2,51,1310,5061596690,2021-07-17 23:59,New Jeanville,2021-07-16 23:59,McKenzieborough,Pythagoras,19,2,Silver
871,Van,Dickens,m,648-734-6182,9310 Pfannerstill Pine,Lake Dorsey,Nebraska,2022-05-20 17:34,39,1311,ctcnbw4ac9,15,1311,2395360713,2020-07-26 8:23,Thompsonberg,2020-07-26 2:23,Shanahanmouth,Heraclitus,3,1,Bronze
871,Van,Dickens,m,648-734-6182,9310 Pfannerstill Pine,Lake Dorsey,Nebraska,2022-05-20 17:34,39,1312,qy7ein2zoc,26,1312,4548899032,2021-12-11 22:40,South Dotty,2021-12-11 15:40,Javierfurt,Heraclitus,3,3,Gold
872,Bo,Collier,f,1-883-786-2221,5831 Gerald Skyway,East Roger,Washington,2022-05-20 17:34,53,1313,lpeo0umef0,49,1313,7317399223,2022-02-24 15:29,South Danutamouth,2022-02-23 21:29,Leeannton,Epicurus,6,1,Bronze
872,Bo,Collier,f,1-883-786-2221,5831 Gerald Skyway,East Roger,Washington,2022-05-20 17:34,53,1314,ixh66c7su5,39,1314,4418231269,2022-02-19 1:37,Mendyport,2022-02-18 1:37,Port Hsiufurt,Epicurus,6,3,Gold
873,Rosaria,Miller,f,786-757-4900,73646 Calvin Villages,Brendonhaven,Michigan,2022-05-20 17:34,30,1315,qpnvrf8qpo,90,1315,7276066554,2020-06-05 7:27,Port Harry,2020-06-05 3:27,Lake Cedric,Heraclitus,3,3,Gold
873,Rosaria,Miller,f,786-757-4900,73646 Calvin Villages,Brendonhaven,Michigan,2022-05-20 17:34,30,1316,tyvyijdkk3,67,1316,1787993343,2021-01-12 7:20,Port Tawanna,2021-01-11 12:20,Earliemouth,Heraclitus,3,3,Gold
874,Lou,Mayert,f,793.187.9466,239 Abel Well,Armstrongbury,West Virginia,2022-05-20 17:34,87,1317,gwnv98dlos,6,1317,8468844266,2021-05-25 14:05,Port Nicholasville,2021-05-25 3:05,Lake Jongton,Plutarch,2,3,Gold
874,Lou,Mayert,f,793.187.9466,239 Abel Well,Armstrongbury,West Virginia,2022-05-20 17:34,87,1318,obfoeazq7d,42,1318,6066586472,2020-12-05 16:23,Eldenstad,2020-12-04 19:23,O'Connerbury,Plutarch,2,1,Bronze
875,Rick,Rowe,m,(298) 751-3724,6147 Alise Coves,Port Johnathanhaven,Georgia,2022-05-20 17:34,83,1319,mtbkgdx0kl,85,1319,9633958982,2020-06-10 18:39,Carrollmouth,2020-06-10 9:39,East Sharistad,Chrysippus,4,1,Bronze
875,Rick,Rowe,m,(298) 751-3724,6147 Alise Coves,Port Johnathanhaven,Georgia,2022-05-20 17:34,83,1320,ff8vhziw3r,28,1320,5876641678,2020-04-07 12:05,Princessville,2020-04-06 16:05,Homershire,Chrysippus,4,1,Bronze
876,Sharla,Braun,m,539.816.6981,120 Adina Prairie,Earnestburgh,West Virginia,2022-05-20 17:34,21,1321,strb6iumio,82,1321,9875529432,2020-06-23 19:38,Lake Feltonhaven,2020-06-23 12:38,West Ted,Heraclitus,3,3,Gold
876,Sharla,Braun,m,539.816.6981,120 Adina Prairie,Earnestburgh,West Virginia,2022-05-20 17:34,21,1322,8f0wmlar1u,29,1322,9606803400,2020-03-07 3:59,East Jeanetta,2020-03-06 8:59,Bashirianberg,Heraclitus,3,1,Bronze
877,Carrie,Monahan,f,403.672.3470,118 Reichel Inlet,D'Amorestad,Tennessee,2022-05-20 17:34,51,1323,1bmcmlodee,38,1323,9862262061,2022-04-14 8:25,New Christianton,2022-04-13 10:25,West Darenborough,Antisthenes,8,1,Bronze
877,Carrie,Monahan,f,403.672.3470,118 Reichel Inlet,D'Amorestad,Tennessee,2022-05-20 17:34,51,1324,bayvqkm1yx,39,1324,6244847138,2022-03-21 9:59,New Jordon,2022-03-21 0:59,Parkerside,Antisthenes,8,1,Bronze
878,Shemika,Purdy,f,160-958-4545,179 Bill Gateway,Dickinsontown,Arizona,2022-05-20 17:34,19,1325,s01gdsxumg,19,1325,7220515259,2020-10-14 16:21,North Fausto,2020-10-14 10:21,South Chad,Parmenides,9,1,Bronze
879,Lucio,McKenzie,m,(328) 342-7842,947 Veronica Bypass,East Renate,Iowa,2022-05-20 17:34,73,1326,7x2hsgti8d,51,1326,7329221394,2020-09-20 23:17,Kochmouth,2020-09-20 21:17,Minnieborough,Anaxagoras,12,2,Silver
880,Ken,Balistreri,f,881-147-3202,16695 Waneta River,East Sylvester,Vermont,2022-05-20 17:34,62,1327,wngilpxit1,44,1327,9022131618,2020-10-17 10:11,North Rudy,2020-10-16 18:11,South Mayaport,Epicurus,6,3,Gold
880,Ken,Balistreri,f,881-147-3202,16695 Waneta River,East Sylvester,Vermont,2022-05-20 17:34,62,1328,8ytswwdlmw,39,1328,4656655690,2022-02-12 19:12,McCulloughmouth,2022-02-11 21:12,East Arlie,Epicurus,6,1,Bronze
881,Matthew,Murray,m,254-923-8240,2074 Shavon Street,Volkmanshire,Alaska,2022-05-20 17:34,69,1329,kifn5ji5sb,77,1329,6564925653,2021-07-16 17:53,Jeanberg,2021-07-16 6:53,Port Madalineport,Anaxagoras,12,3,Gold
882,Laurence,Smitham,m,697.217.0363,340 Ollie Shoals,Schroederview,Illinois,2022-05-20 17:34,17,1330,zone0vt9lk,98,1330,7955935008,2021-07-25 21:46,East Burlfurt,2021-07-25 9:46,North Queen,Aristotle,10,1,Bronze
882,Laurence,Smitham,m,697.217.0363,340 Ollie Shoals,Schroederview,Illinois,2022-05-20 17:34,17,1331,ascnlp1lki,36,1331,3243919873,2021-02-20 15:44,West Mario,2021-02-19 22:44,Mullerfurt,Aristotle,10,1,Bronze
883,Brent,Schinner,f,386-433-1387,93324 Schmitt Glens,Diedrastad,New Jersey,2022-05-20 17:34,74,1332,p0zmuqn6f1,72,1332,4302138561,2022-05-11 3:48,Kuhlmanville,2022-05-10 13:48,New Marlen,Pythagoras,19,1,Bronze
884,Clay,Koelpin,f,418.097.9132,581 Claudia Drive,New Larastad,Pennsylvania,2022-05-20 17:34,34,1333,jgymruvrdm,32,1333,3340018136,2021-04-04 15:06,Lashawndastad,2021-04-03 17:06,Mellieview,Hippocrates,16,3,Gold
885,Agustina,DuBuque,f,1-877-195-8027,439 Heaney Mount,Alfonsoland,Colorado,2022-05-20 17:34,47,1334,lezs2nbiib,3,1334,2656778669,2022-01-12 20:27,East Emiliemouth,2022-01-12 5:27,New Weldon,Epicurus,6,3,Gold
885,Agustina,DuBuque,f,1-877-195-8027,439 Heaney Mount,Alfonsoland,Colorado,2022-05-20 17:34,47,1335,mimvijeajq,46,1335,2209136267,2020-08-01 6:17,Naderport,2020-07-31 11:17,Delorseside,Epicurus,6,2,Silver
886,Burt,Morar,m,840-078-2359,981 Armstrong Mountain,Corymouth,Virginia,2022-05-20 17:34,23,1336,icdodxvvrx,88,1336,7841720333,2020-08-26 6:12,North Francis,2020-08-25 6:12,Stoltenbergburgh,Posidonius,20,1,Bronze
887,Jarrett,Wolff,m,814.809.9456,668 Rhona Pines,New Raymond,Oklahoma,2022-05-20 17:34,71,1337,ikmz1uyjf6,85,1337,9768490299,2020-06-23 1:42,Neomaside,2020-06-22 3:42,Valenefurt,Parmenides,9,2,Silver
888,Wm,Herzog,f,377-005-7754,971 Watsica Mews,Lake Jeanenefurt,Alabama,2022-05-20 17:34,1,1338,3kagthfc7z,61,1338,5320030295,2022-01-12 13:01,South Ericport,2022-01-12 12:01,South Kileyborough,Democritus,14,2,Silver
889,Chance,Will,m,280.012.6110,454 Shields Stream,O'Connellshire,Illinois,2022-05-20 17:34,43,1339,s3jgyf9y5b,39,1339,5090284914,2020-03-04 19:35,Port Javier,2020-03-04 5:35,East Jonelle,Plato,1,3,Gold
890,Arvilla,Sauer,m,(381) 605-0268,6512 Nader Spring,Langoshton,Illinois,2022-05-20 17:34,91,1340,mx80gxjvmn,20,1340,6542857780,2020-03-19 14:18,East Nadinemouth,2020-03-19 4:18,Terryfurt,Hippocrates,16,1,Bronze
891,Danica,Will,m,(334) 415-8778,5821 Trantow Island,East Teressa,Wisconsin,2022-05-20 17:34,67,1341,gpeywb1ijf,20,1341,5165886419,2021-04-27 12:49,Shanahanfort,2021-04-27 2:49,East Issac,Galen,7,2,Silver
891,Danica,Will,m,(334) 415-8778,5821 Trantow Island,East Teressa,Wisconsin,2022-05-20 17:34,67,1342,zypmn6aqel,89,1342,8187648111,2021-01-01 0:29,South Inesmouth,2020-12-31 8:29,Maxland,Galen,7,1,Bronze
892,Lazaro,Keeling,f,1-260-584-1786,40667 Romaguera Park,Strosinchester,New Hampshire,2022-05-20 17:34,51,1343,l4lbzycelf,99,1343,8059161309,2021-11-06 11:24,Rolfsonview,2021-11-06 10:24,Hilpertbury,Gorgias,11,3,Gold
892,Lazaro,Keeling,f,1-260-584-1786,40667 Romaguera Park,Strosinchester,New Hampshire,2022-05-20 17:34,51,1344,bvf216ef4u,49,1344,1475664700,2022-02-09 13:46,Jeroldburgh,2022-02-09 6:46,Guillermostad,Gorgias,11,2,Silver
893,Eddie,Ullrich,f,949.147.6113,9119 Gleason Meadow,Port Terrancemouth,North Carolina,2022-05-20 17:34,56,1345,h29fsacz5l,92,1345,9426456325,2021-03-12 3:51,Lefflerhaven,2021-03-11 22:51,West Hamouth,Democritus,14,3,Gold
893,Eddie,Ullrich,f,949.147.6113,9119 Gleason Meadow,Port Terrancemouth,North Carolina,2022-05-20 17:34,56,1346,x2cfk3rmyi,93,1346,3610829002,2021-03-07 4:06,Rolfsonmouth,2021-03-06 10:06,North Guillermofort,Democritus,14,3,Gold
894,Kenton,Lindgren,m,518.062.4828,81044 Ferry Highway,Handfurt,Nebraska,2022-05-20 17:34,98,1347,4r2rjrdh9p,39,1347,5357744974,2020-11-29 8:10,North Jannettechester,2020-11-28 12:10,West Clydeberg,Anaxagoras,12,3,Gold
895,Clair,Hodkiewicz,m,(464) 314-4573,45781 Elton Forest,Purdyport,Virginia,2022-05-20 17:34,48,1348,i6zdr9zjxu,83,1348,7526274693,2020-04-24 14:14,South Hubert,2020-04-24 13:14,Karlyland,Archimedes,21,2,Silver
895,Clair,Hodkiewicz,m,(464) 314-4573,45781 Elton Forest,Purdyport,Virginia,2022-05-20 17:34,48,1349,ge8zszri1o,2,1349,2089460528,2022-04-03 21:56,North Dominicville,2022-04-03 12:56,Westfort,Archimedes,21,2,Silver
896,Albertina,Koepp,f,1-308-068-4607,677 Adrianna Meadows,Morissettefort,Idaho,2022-05-20 17:34,50,1350,9kqdu2iy9j,22,1350,2886521649,2020-06-06 16:14,East Carlynbury,2020-06-05 23:14,Kassulkehaven,Archimedes,21,3,Gold
896,Albertina,Koepp,f,1-308-068-4607,677 Adrianna Meadows,Morissettefort,Idaho,2022-05-20 17:34,50,1351,g4yelwepge,9,1351,6946557613,2020-02-05 19:01,Port Emoryfurt,2020-02-05 11:01,East Lien,Archimedes,21,3,Gold
897,Nevada,Paucek,m,1-245-312-4595,893 Leffler Pine,North Sanjuanitaview,Michigan,2022-05-20 17:34,81,1352,zp7g0sj3jq,11,1352,4708416804,2022-04-24 3:49,East Beauburgh,2022-04-23 17:49,Lake Abrahamfort,Chrysippus,4,2,Silver
897,Nevada,Paucek,m,1-245-312-4595,893 Leffler Pine,North Sanjuanitaview,Michigan,2022-05-20 17:34,81,1353,rvotbu8i0o,81,1353,4581798130,2020-02-01 6:59,Lake Vashtistad,2020-01-31 23:59,Runtefort,Chrysippus,4,3,Gold
898,Alvaro,Schamberger,f,(434) 239-5267,42477 Gloria Hills,Ullrichstad,Nebraska,2022-05-20 17:34,69,1354,u2or2yv9oh,44,1354,7467830487,2022-05-19 21:20,Port Casey,2022-05-19 9:20,North Estelleport,Hippocrates,16,3,Gold
899,Alphonso,Marvin,f,(727) 429-6986,258 Terrell Crest,East Lucretia,Maine,2022-05-20 17:34,7,1355,tjb9ga99u6,50,1355,1061968122,2021-03-05 4:20,Shieldsshire,2021-03-05 1:20,New Melvina,Gorgias,11,2,Silver
899,Alphonso,Marvin,f,(727) 429-6986,258 Terrell Crest,East Lucretia,Maine,2022-05-20 17:34,7,1356,358lis7exv,46,1356,4473012182,2021-04-29 10:31,New Hiramside,2021-04-28 19:31,Port Cinderellaton,Gorgias,11,2,Silver
900,Donny,Rempel,f,687.667.3414,880 Block Ferry,Samville,New Jersey,2022-05-20 17:34,16,1357,9ort6tp4s8,68,1357,7751188738,2020-12-10 3:23,Port Burlport,2020-12-09 12:23,Florentinachester,Thucydides,13,3,Gold
900,Donny,Rempel,f,687.667.3414,880 Block Ferry,Samville,New Jersey,2022-05-20 17:34,16,1358,28kdmazbvz,67,1358,7138039848,2020-06-22 19:00,Lake Trentfurt,2020-06-21 22:00,Lelahfort,Thucydides,13,3,Gold
901,Maximo,Medhurst,m,195.592.2161,105 Ed Vista,Gibsonside,South Dakota,2022-05-20 17:34,18,1359,izs63jxnh9,7,1359,3753948305,2021-01-03 23:50,South Gisellechester,2021-01-03 10:50,East Seymourmouth,Solon,5,1,Bronze
902,Raul,Osinski,m,1-385-868-6857,2959 Lenita Pines,East Jerry,New Jersey,2022-05-20 17:34,26,1360,3doso8ama9,74,1360,1892041666,2020-01-28 4:54,North Valeryborough,2020-01-27 13:54,Manntown,Pythagoras,19,1,Bronze
903,Joe,Keeling,f,(994) 642-5756,6380 Luettgen Fields,Emardhaven,Delaware,2022-05-20 17:34,79,1361,wma3csdmmj,51,1361,5537921475,2020-05-15 12:00,Considineburgh,2020-05-15 10:00,Gertudeborough,Anaxagoras,12,3,Gold
903,Joe,Keeling,f,(994) 642-5756,6380 Luettgen Fields,Emardhaven,Delaware,2022-05-20 17:34,79,1362,zq8uor1h1c,54,1362,1434891196,2020-08-26 16:57,Thadtown,2020-08-26 15:57,East Thersa,Anaxagoras,12,1,Bronze
904,Eldon,Nikolaus,f,(451) 800-3891,1615 Casper Bypass,West Yanfurt,New Mexico,2022-05-20 17:34,1,1363,4flshjbovb,44,1363,1271070765,2020-06-15 5:14,Oberbrunnerton,2020-06-14 17:14,Danialland,Gorgias,11,2,Silver
904,Eldon,Nikolaus,f,(451) 800-3891,1615 Casper Bypass,West Yanfurt,New Mexico,2022-05-20 17:34,1,1364,iy6juuewy7,88,1364,8707336045,2021-05-24 8:39,Tondabury,2021-05-23 8:39,New Emelinebury,Gorgias,11,1,Bronze
905,Margarite,Doyle,m,914-494-5406,457 Steven Mills,Feilchester,Kansas,2022-05-20 17:34,59,1365,cabrqzd2kk,64,1365,1432952098,2021-06-10 8:05,New Hung,2021-06-09 13:05,South Tynishashire,Gorgias,11,1,Bronze
905,Margarite,Doyle,m,914-494-5406,457 Steven Mills,Feilchester,Kansas,2022-05-20 17:34,59,1366,l9o31hljds,6,1366,3748129034,2020-02-08 11:13,West Bennettmouth,2020-02-08 4:13,Jakubowskiview,Gorgias,11,1,Bronze
906,Federico,Fay,f,(555) 162-1586,9610 Margie Fords,Grahamfurt,North Dakota,2022-05-20 17:34,40,1367,ara4kbhdat,8,1367,4607931569,2022-04-20 17:21,Smithburgh,2022-04-19 18:21,Derickfort,Arcesilaus,18,1,Bronze
906,Federico,Fay,f,(555) 162-1586,9610 Margie Fords,Grahamfurt,North Dakota,2022-05-20 17:34,40,1368,yxuzip1fyy,33,1368,8165764774,2020-04-30 9:55,Yoshieside,2020-04-29 12:55,Port Darcimouth,Arcesilaus,18,1,Bronze
907,Ross,Schoen,m,1-859-113-1240,2483 Zulauf Shoals,Izettaside,Oklahoma,2022-05-20 17:34,65,1369,w3h29tyxnb,92,1369,1608004831,2020-06-12 22:14,Kuhicborough,2020-06-12 11:14,North Raeberg,Pythagoras,19,2,Silver
908,Roy,Dare,f,224.613.5111,162 Doyle Way,Andreaville,California,2022-05-20 17:34,57,1370,wx68x3stad,48,1370,1066475722,2020-05-07 23:31,North Irvinstad,2020-05-07 5:31,Port Edgardoborough,Zeno of Elea,17,2,Silver
908,Roy,Dare,f,224.613.5111,162 Doyle Way,Andreaville,California,2022-05-20 17:34,57,1371,jew2fgwrod,30,1371,8530765594,2020-11-15 8:45,South Janeyport,2020-11-14 17:45,South Mora,Zeno of Elea,17,3,Gold
909,Jerilyn,Stiedemann,f,954.132.5622,9775 Reichel Lake,Sookberg,Arkansas,2022-05-20 17:34,99,1372,pgd39h9gtz,80,1372,4009172733,2021-12-07 1:37,Douglasshire,2021-12-06 1:37,West Edgardo,Antisthenes,8,2,Silver
909,Jerilyn,Stiedemann,f,954.132.5622,9775 Reichel Lake,Sookberg,Arkansas,2022-05-20 17:34,99,1373,v6hyc7dmtt,50,1373,7426562473,2021-05-19 20:46,Corkeryberg,2021-05-19 1:46,East Tomika,Antisthenes,8,1,Bronze
910,Freddy,Hills,m,1-197-760-4539,69180 Cormier Loaf,South Gene,Pennsylvania,2022-05-20 17:34,8,1374,fiugfbviyz,31,1374,4732658578,2021-06-26 1:18,Codyhaven,2021-06-25 11:18,Doreenmouth,Posidonius,20,3,Gold
911,Ricky,Hessel,f,(978) 564-9127,48533 Kelli Grove,Lake Aronview,Alabama,2022-05-20 17:34,7,1375,dhkxdm7wsq,72,1375,2877140535,2020-01-29 21:39,North Lennyburgh,2020-01-29 18:39,Port Chongshire,Archimedes,21,2,Silver
912,Rufus,Balistreri,m,779.916.5404,154 Armando Crest,Hoegerfurt,Maine,2022-05-20 17:34,77,1376,uhlcuvysop,5,1376,7168669493,2022-01-03 12:48,Pricetown,2022-01-02 18:48,Lake Cedricberg,Plato,1,3,Gold
912,Rufus,Balistreri,m,779.916.5404,154 Armando Crest,Hoegerfurt,Maine,2022-05-20 17:34,77,1377,jhcbemg9id,0,1377,9913009971,2021-03-26 8:22,Jonesborough,2021-03-26 5:22,North Annikahaven,Plato,1,3,Gold
913,Maranda,Goodwin,m,1-676-104-4586,303 Russ Tunnel,Donteshire,Arizona,2022-05-20 17:34,47,1378,chhq35itlf,77,1378,3106534187,2022-01-24 6:23,Lake Latashiabury,2022-01-24 0:23,New Erichmouth,Parmenides,9,3,Gold
914,Cassie,Zboncak,f,1-672-128-5471,6129 Carrol Lane,New Corinnechester,Virginia,2022-05-20 17:34,85,1379,zqjvx6rp8y,44,1379,8968623969,2020-03-03 14:51,Tamikaton,2020-03-02 21:51,Lake Thanhview,Antisthenes,8,1,Bronze
915,Abram,Bernier,f,163.867.9327,3296 Bogan Ferry,South Emory,Wisconsin,2022-05-20 17:34,72,1380,8zamn2rijr,62,1380,8698224122,2021-04-24 16:11,East Clinton,2021-04-24 7:11,Tylerstad,Posidonius,20,3,Gold
915,Abram,Bernier,f,163.867.9327,3296 Bogan Ferry,South Emory,Wisconsin,2022-05-20 17:34,72,1381,qrveyi05zj,14,1381,5764082581,2020-07-08 15:59,Barrowsport,2020-07-08 14:59,West Collenestad,Posidonius,20,3,Gold
916,Tristan,Roob,f,1-730-767-9401,10767 Rutherford Corner,Fadelmouth,Massachusetts,2022-05-20 17:34,6,1382,0kn8ti9lxz,96,1382,4360397793,2022-05-06 9:29,Skilesborough,2022-05-05 9:29,Port Kendrickville,Plato,1,3,Gold
917,Corey,Kertzmann,m,635.591.8284,720 Connelly Court,Anthonymouth,South Carolina,2022-05-20 17:34,58,1383,malcrj4uju,70,1383,4512519801,2021-04-18 6:25,Wesborough,2021-04-17 8:25,Robbyville,Archimedes,21,1,Bronze
917,Corey,Kertzmann,m,635.591.8284,720 Connelly Court,Anthonymouth,South Carolina,2022-05-20 17:34,58,1384,xqrbbnkfif,54,1384,4863745128,2020-11-30 15:36,Port Ethan,2020-11-29 22:36,South Carlo,Archimedes,21,2,Silver
918,Lesa,Wiegand,f,379-753-2198,79888 Medhurst Streets,Fayfurt,Oregon,2022-05-20 17:34,46,1385,5lymfrkfxm,25,1385,5564218207,2021-09-04 20:57,Port Perlaview,2021-09-03 23:57,Lake Everettebury,Gorgias,11,2,Silver
918,Lesa,Wiegand,f,379-753-2198,79888 Medhurst Streets,Fayfurt,Oregon,2022-05-20 17:34,46,1386,bwxvfex5gt,82,1386,3847074680,2022-03-23 14:01,Kochside,2022-03-23 8:01,McKenzieborough,Gorgias,11,2,Silver
919,Courtney,Mertz,f,(716) 075-4291,5318 Schowalter Drives,New Marjoriebury,Mississippi,2022-05-20 17:34,98,1387,o6xuxhczr8,32,1387,6122615146,2020-02-23 23:48,Altenwerthland,2020-02-23 16:48,West Claratown,Heraclitus,3,1,Bronze
919,Courtney,Mertz,f,(716) 075-4291,5318 Schowalter Drives,New Marjoriebury,Mississippi,2022-05-20 17:34,98,1388,h0bxs8zua8,69,1388,4702343483,2021-03-02 6:54,Lake Cornellmouth,2021-03-01 16:54,East Michelina,Heraclitus,3,2,Silver
920,Wm,Durgan,f,1-490-272-2192,32799 Latonia Fork,North Norene,New Hampshire,2022-05-20 17:34,3,1389,zqkpo0ijhs,58,1389,2787578596,2020-04-02 22:19,Randellville,2020-04-02 17:19,Port Celia,Solon,5,1,Bronze
920,Wm,Durgan,f,1-490-272-2192,32799 Latonia Fork,North Norene,New Hampshire,2022-05-20 17:34,3,1390,kjc2q4iebp,88,1390,9078330932,2021-04-11 9:02,Kristofermouth,2021-04-11 0:02,Hoppeview,Solon,5,3,Gold
921,Cyndi,Lebsack,m,354-189-9828,495 Satterfield Canyon,Greenholttown,Massachusetts,2022-05-20 17:34,30,1391,ffr45nncd4,49,1391,4096205341,2020-03-07 7:26,Lupeshire,2020-03-06 20:26,Lake Johnnie,Parmenides,9,2,Silver
922,Leana,Rogahn,f,218-982-8655,1912 Michale Village,South Jody,Washington,2022-05-20 17:34,83,1392,lruivlp7kv,19,1392,2541523429,2021-11-29 19:35,Shonmouth,2021-11-29 16:35,Daniashire,Solon,5,3,Gold
923,Mark,Baumbach,m,1-793-960-0453,930 Shawn Ways,Donnietown,Maine,2022-05-20 17:34,3,1393,mt8xpt6llv,75,1393,6981039965,2022-02-07 8:21,Ramonaside,2022-02-07 5:21,Suzanneton,Zeno of Elea,17,3,Gold
923,Mark,Baumbach,m,1-793-960-0453,930 Shawn Ways,Donnietown,Maine,2022-05-20 17:34,3,1394,dpyhrfbguh,2,1394,6543766680,2020-06-27 22:51,Port Windyport,2020-06-27 19:51,Flatleyland,Zeno of Elea,17,1,Bronze
924,Margarette,Kautzer,m,(335) 358-0533,635 Nolan Mill,Cartwrightside,Oklahoma,2022-05-20 17:34,52,1395,g7cwxycg71,35,1395,9158739470,2020-05-13 9:58,New Donovan,2020-05-12 18:58,Allenbury,Thucydides,13,3,Gold
925,Nada,Gottlieb,f,996.875.6919,7093 Prohaska Ramp,Lannieport,Nevada,2022-05-20 17:34,97,1396,bd1l4rowol,12,1396,8033368704,2022-04-12 1:18,Nakiatown,2022-04-11 16:18,Leostad,Parmenides,9,3,Gold
926,Corey,Haley,f,1-423-533-0534,630 Orn Village,Desiraetown,Missouri,2022-05-20 17:34,13,1397,x3j6fvnmns,86,1397,7379413794,2020-02-27 13:44,North Dionview,2020-02-27 11:44,Port Reggie,Posidonius,20,2,Silver
927,Sanjuana,Kozey,f,1-266-315-5259,7091 Becker Pike,Jamesview,Virginia,2022-05-20 17:34,88,1398,kxx1n7a3o0,46,1398,3751842753,2020-11-11 6:59,West Florencio,2020-11-10 6:59,Mrazfurt,Zeno of Elea,17,1,Bronze
927,Sanjuana,Kozey,f,1-266-315-5259,7091 Becker Pike,Jamesview,Virginia,2022-05-20 17:34,88,1399,xc4oufu7uv,31,1399,5937261163,2020-05-26 19:31,South Joleneberg,2020-05-25 22:31,South Granville,Zeno of Elea,17,1,Bronze
928,Yong,Robel,m,108-281-9056,2092 Kermit Stravenue,New Antonette,California,2022-05-20 17:34,70,1400,lu9iaye9mk,34,1400,9270505421,2020-03-31 18:38,Artieborough,2020-03-31 15:38,Port Loryborough,Posidonius,20,2,Silver
929,Missy,Lind,m,798.770.5578,2413 Kathy Neck,Bernierberg,Arizona,2022-05-20 17:34,93,1401,4o6o94p7qf,49,1401,5908057617,2021-06-29 9:52,South Jefftown,2021-06-29 5:52,New Shari,Democritus,14,1,Bronze
929,Missy,Lind,m,798.770.5578,2413 Kathy Neck,Bernierberg,Arizona,2022-05-20 17:34,93,1402,jy7dk4fixn,51,1402,3254833311,2021-08-27 17:52,North Cyrus,2021-08-27 6:52,Marleenland,Democritus,14,1,Bronze
930,Risa,Kling,f,(383) 380-1369,64430 Jamar Fords,Carytown,Michigan,2022-05-20 17:34,83,1403,zbwyovabix,3,1403,3951126987,2021-12-08 20:00,Purdystad,2021-12-08 14:00,New Herman,Epicurus,6,3,Gold
930,Risa,Kling,f,(383) 380-1369,64430 Jamar Fords,Carytown,Michigan,2022-05-20 17:34,83,1404,cklorcj90k,84,1404,6963594326,2021-09-12 13:14,Mitchellview,2021-09-11 17:14,Port Adamton,Epicurus,6,3,Gold
931,Alita,Mitchell,f,1-308-714-1907,620 Funk Road,South Jenelleborough,Rhode Island,2022-05-20 17:34,72,1405,se3i6p6pu3,91,1405,4145227146,2020-12-20 4:47,South Marin,2020-12-19 21:47,Durganside,Parmenides,9,1,Bronze
931,Alita,Mitchell,f,1-308-714-1907,620 Funk Road,South Jenelleborough,Rhode Island,2022-05-20 17:34,72,1406,e6ggolmop3,85,1406,9247158666,2020-04-25 12:05,North Anderson,2020-04-24 19:05,Debbieside,Parmenides,9,2,Silver
932,Abe,Morissette,f,936.496.8034,335 Roob Stream,Domitilaside,Illinois,2022-05-20 17:34,81,1407,8aodtoqsn8,47,1407,5384221624,2020-01-28 8:28,East Vanettabury,2020-01-27 22:28,Juliushaven,Diogenes,22,1,Bronze
